zip,state,value,latitude,longitude,county
99206,washington,0,47.646994,-117.25912,spokane
99158,washington,0,47.136249,-117.25463,whitman
92354,california,3000,34.050764,-117.25327,san bernardino
92562,california,844,33.568617,-117.25264,riverside
99102,washington,0,46.793604,-117.25208,whitman
92587,california,2253,33.692876,-117.25038,riverside
99401,washington,0,46.086657,-117.2491,asotin
99009,washington,0,48.041663,-117.24891,pend oreille
92557,california,709,33.957957,-117.24833,riverside
99039,washington,0,47.329704,-117.244981,spokane
92083,california,350,33.179587,-117.24461,san diego
92107,california,7970,32.7409,-117.24434,san diego
92109,california,2850,32.791246,-117.24343,san diego
92553,california,1515,33.923243,-117.24211,riverside
92081,california,250,33.18,-117.24,san diego
92106,california,14695,32.7259,-117.23079,san diego
99021,washington,250,47.81108,-117.22306,spokane
92551,california,0,33.889035,-117.22046,riverside
92347,california,0,34.956205,-117.21994,san bernardino
92130,california,12976,32.946776,-117.21918,san diego
97870,oregon,0,44.798064,-117.2181,baker
99216,washington,0,47.665819,-117.21699,spokane
92571,california,0,33.822068,-117.21514,riverside
92084,california,475,33.213309,-117.21474,san diego
92091,california,2700,32.993541,-117.21311,san diego
92122,california,2727,32.856447,-117.21143,san diego
92590,california,0,33.479467,-117.20933,riverside
92121,california,13400,32.899996,-117.20722,san diego
92028,california,2795,33.380359,-117.20605,san diego
92328,california,0,35.945641,-117.20296,inyo
92067,california,52300,33.016492,-117.20264,san diego
92110,california,14224,32.766482,-117.20077,san diego
92346,california,13400,34.12716,-117.20073,san bernardino
92140,california,0,32.74344,-117.200412,san diego
92003,california,4800,33.289265,-117.20011,san diego
99037,washington,0,47.643346,-117.19993,spokane
92117,california,2550,32.823865,-117.19966,san diego
92586,california,-1234,33.70602,-117.1974,riverside
99130,washington,0,46.983768,-117.19597,whitman
92308,california,503,34.447959,-117.19222,san bernardino
92352,california,4156,34.25629,-117.19132,san bernardino
92584,california,870,33.66035,-117.18987,riverside
99163,washington,3010,46.732705,-117.18648,whitman
99012,washington,100,47.383651,-117.18568,spokane
99023,washington,0,47.554592,-117.18352,spokane
97846,oregon,0,45.336407,-117.17791,wallowa
92307,california,0,34.538622,-117.17729,san bernardino
92321,california,250,34.254199,-117.17563,san bernardino
92118,california,5468,32.682727,-117.17441,san diego
92585,california,5400,33.742936,-117.17432,riverside
92373,california,3027,34.034714,-117.17305,riverside
92069,california,240,33.144908,-117.17128,san diego
99156,washington,2500,48.159752,-117.16984,pend oreille
92374,california,6100,34.063264,-117.16888,san bernardino
92111,california,400,32.804972,-117.16871,san diego
92555,california,0,33.922823,-117.16837,riverside
92103,california,19943,32.746018,-117.16715,san diego
92155,california,0,32.671602,-117.165665,san diego
92101,california,7150,32.719601,-117.16246,san diego
99113,washington,0,46.577614,-117.16133,whitman
92078,california,9350,33.122029,-117.15605,san diego
92563,california,2000,33.571185,-117.15362,riverside
99016,washington,1217,47.648693,-117.15116,spokane
92126,california,510,32.914346,-117.14116,san diego
92132,california,0,32.643703,-117.138414,san diego
97834,oregon,20,44.919974,-117.13838,baker
92108,california,3185,32.7736,-117.13785,san diego
99018,washington,0,47.277842,-117.13639,spokane
92123,california,10775,32.803799,-117.13595,san diego
99402,washington,0,46.230508,-117.12916,asotin
92104,california,1869,32.742892,-117.12774,san diego
92102,california,16456,32.714992,-117.12537,san diego
92129,california,1608,32.961014,-117.1251,san diego
92116,california,2488,32.76235,-117.12246,san diego
92591,california,5150,33.52775,-117.12056,riverside
99027,washington,0,47.703698,-117.12007,spokane
92113,california,500,32.697402,-117.12001,san diego
92567,california,0,33.819818,-117.11778,riverside
91932,california,712,32.579555,-117.11708,san diego
92548,california,0,33.749656,-117.11706,riverside
92029,california,4010,33.087868,-117.11558,san diego
99030,washington,0,47.463725,-117.11319,spokane
92026,california,1723,33.181543,-117.11136,san diego
92127,california,13545,33.022384,-117.10694,san diego
99161,washington,0,46.905132,-117.10575,whitman
92382,california,0,34.205626,-117.10499,san bernardino
92145,california,0,32.889139,-117.100486,san diego
92124,california,900,32.822815,-117.09844,san diego
92359,california,15,34.083512,-117.09688,san bernardino
92105,california,2250,32.741256,-117.0951,san diego
91950,california,6,32.670903,-117.09272,san diego
89820,nevada,0,40.489736,-117.08692,eureka
99019,washington,300,47.656171,-117.08628,spokane
92131,california,1500,32.918035,-117.08438,san diego
99403,washington,5044,46.400365,-117.08313,asotin
99179,washington,0,46.516794,-117.08202,whitman
99033,washington,0,47.222328,-117.08133,spokane
92596,california,0,33.653216,-117.07986,riverside
89022,nevada,0,38.738647,-117.0789,nye
92592,california,20743,33.495343,-117.07657,riverside
92341,california,0,34.241477,-117.07449,san bernardino
92059,california,0,33.369249,-117.07236,san diego
92120,california,29906,32.794449,-117.07221,san diego
97901,oregon,0,43.661247,-117.07192,malheur
92134,california,0,32.562106,-117.07166,san diego
92025,california,3800,33.106862,-117.07077,san diego
92128,california,1568,32.998855,-117.07054,san diego
92115,california,3555,32.7603,-117.07031,san diego
99025,washington,0,47.751434,-117.06934,spokane
91910,california,11315,32.638654,-117.06686,san diego
91911,california,0,32.608799,-117.0607,san diego
92154,california,1500,32.574398,-117.05633,san diego
92114,california,9,32.706954,-117.0542,san diego
92139,california,400,32.677286,-117.05241,san diego
92173,california,516,32.556264,-117.05057,san diego
92399,california,1300,34.033564,-117.03776,riverside
92320,california,0,33.984551,-117.03767,riverside
92064,california,6000,32.973645,-117.03701,san diego
92311,california,1000,34.894181,-117.03636,san bernardino
91945,california,0,32.733451,-117.0337,san diego
92027,california,1600,33.142706,-117.03049,san diego
83822,idaho,0,48.168577,-117.02483,bonner
91902,california,8180,32.663803,-117.02456,san diego
92119,california,623,32.80225,-117.02431,san diego
92545,california,0,33.736743,-117.0217,riverside
91942,california,217,32.785,-117.0186,san diego
91941,california,573,32.761801,-117.01273,san diego
89310,nevada,0,39.748753,-117.01152,nye
92082,california,7700,33.261748,-117.01027,san diego
92582,california,0,33.796153,-117.00046,riverside
91977,california,715,32.721145,-116.99612,san diego
99128,idaho,0,47.091551,-116.99158,latah
99128,washington,0,47.091551,-116.99158,whitman
97914,oregon,0,44.057074,-116.99148,malheur
92071,california,5400,32.84681,-116.98983,san diego
91913,california,512,32.642486,-116.98973,san diego
83804,idaho,0,48.021497,-116.98833,bonner
83501,idaho,20,46.388753,-116.98484,nez perce
83843,idaho,737,46.727636,-116.98067,latah
92223,california,1210,33.945265,-116.9759,riverside
92543,california,1035,33.73542,-116.97401,riverside
92020,california,6,32.7991,-116.97334,san diego
97913,idaho,100,43.909576,-116.97103,payette
97913,oregon,100,43.909576,-116.97103,malheur
92061,california,0,33.311881,-116.96499,san diego
83872,idaho,0,46.861905,-116.96316,latah
91914,california,3750,32.662563,-116.95413,san diego
91915,california,750,32.638072,-116.95195,san diego
92583,california,0,33.788491,-116.95125,riverside
91978,california,0,32.732539,-116.95091,san diego
83628,idaho,0,43.598319,-116.9484,owyhee
83854,idaho,503,47.720306,-116.94564,kootenai
83824,idaho,0,47.123919,-116.94417,benewah
92333,california,0,34.268344,-116.93842,san bernardino
83660,idaho,0,43.790319,-116.93469,canyon
83672,idaho,0,44.310781,-116.93326,washington
89049,nevada,167,38.307931,-116.92779,esmeralda
92339,california,500,34.087114,-116.923,san bernardino
83832,idaho,0,46.552921,-116.91914,latah
83855,idaho,0,46.95597,-116.91671,latah
92021,california,250,32.8201,-116.91234,san diego
83619,idaho,0,44.002031,-116.91129,payette
92544,california,1692,33.708843,-116.90948,riverside
83856,idaho,3,48.315799,-116.90904,bonner
92356,california,0,34.481229,-116.90601,san bernardino
92019,california,51480,32.788736,-116.90487,san diego
83876,idaho,20,47.446701,-116.90486,kootenai
92040,california,23320,32.873849,-116.90477,san diego
92315,california,374,34.241295,-116.90328,san bernardino
83676,idaho,0,43.653878,-116.90117,canyon
83870,idaho,0,47.155827,-116.89647,benewah
83661,idaho,0,44.079947,-116.89433,washington
83848,idaho,0,48.649023,-116.89426,bonner
97910,idaho,0,42.749306,-116.8863,owyhee
97910,oregon,0,42.749306,-116.8863,malheur
83851,idaho,0,47.322203,-116.88379,benewah
92220,california,28985,33.920803,-116.87897,riverside
83858,idaho,0,47.818931,-116.8783,kootenai
92305,california,0,34.172474,-116.87593,san bernardino
83869,idaho,0,47.97618,-116.86895,bonner
92327,california,0,34.866837,-116.86379,san bernardino
97840,oregon,0,44.973266,-116.8565,baker
92314,california,0,34.255388,-116.85442,san bernardino
92065,california,0,33.035844,-116.8513,san diego
92060,california,0,33.308217,-116.8471,san diego
92055,california,0,33.016928,-116.846046,san diego
92135,california,0,33.016928,-116.846046,san diego
92147,california,0,33.016928,-116.846046,san diego
92058,california,600,33.016928,-116.846046,san diego
83639,idaho,0,43.534319,-116.84062,owyhee
92398,california,0,34.909491,-116.84058,san bernardino
89003,nevada,0,37.027453,-116.84011,nye
83821,idaho,0,48.582545,-116.83491,bonner
92386,california,0,34.244448,-116.82962,san bernardino
91935,california,2759,32.718186,-116.82606,san diego
83857,idaho,0,46.871275,-116.82431,latah
83626,idaho,0,43.670142,-116.82367,canyon
92536,california,0,33.485978,-116.82004,riverside
83655,idaho,0,43.96929,-116.81389,payette
83656,idaho,0,43.725546,-116.8008,canyon
97842,oregon,0,45.479993,-116.79861,wallowa
83815,idaho,0,47.718227,-116.78897,kootenai
83540,idaho,0,46.39708,-116.78649,nez perce
83814,idaho,-1000,47.66655,-116.7757,kootenai
92230,california,0,33.911404,-116.76834,riverside
83841,idaho,0,48.161421,-116.76728,bonner
83835,idaho,0,47.773595,-116.74907,kootenai
83871,idaho,0,46.747944,-116.74693,latah
83833,idaho,0,47.498424,-116.74475,benewah
91901,california,6200,32.823102,-116.73864,san diego
83607,idaho,0,43.675651,-116.73825,canyon
92549,california,200,33.750795,-116.72562,riverside
83535,idaho,0,46.542771,-116.7202,latah
83834,idaho,0,46.973846,-116.71663,latah
91917,california,0,32.616539,-116.71187,san diego
92070,california,0,33.166768,-116.71061,san diego
92310,california,0,35.262763,-116.69452,san bernardino
92086,california,0,33.337152,-116.69355,san diego
83610,idaho,0,44.647796,-116.69,washington
83844,idaho,0,46.836284,-116.684553,latah
83605,idaho,0,43.658834,-116.67755,canyon
92539,california,0,33.55055,-116.67362,riverside
83801,idaho,0,47.943718,-116.66605,kootenai
83813,idaho,0,48.108672,-116.64794,bonner
83636,idaho,0,43.896275,-116.646209,gem
92282,california,0,33.941487,-116.64506,riverside
83524,idaho,0,46.363204,-116.63906,nez perce
92365,california,0,34.896333,-116.63644,san bernardino
91980,california,0,32.588485,-116.63034,san diego
91916,california,0,32.890384,-116.62459,san diego
83645,idaho,0,44.426905,-116.62405,washington
83555,idaho,0,46.216165,-116.62363,nez perce
91963,california,0,32.620782,-116.60671,san diego
83644,idaho,0,43.720076,-116.60253,canyon
89045,nevada,0,37.583805,-116.598559,nye
83651,idaho,0,43.583454,-116.58697,canyon
83809,idaho,0,48.055621,-116.5854,bonner
83842,idaho,0,47.456917,-116.57917,kootenai
83686,idaho,0,43.529812,-116.57761,canyon
83641,idaho,0,43.370358,-116.57555,owyhee
83861,idaho,0,47.274904,-116.57392,benewah
92258,california,0,33.921502,-116.56703,riverside
92268,california,0,34.203249,-116.56565,san bernardino
83803,idaho,0,47.982523,-116.56168,kootenai
92256,california,1710,34.066626,-116.55951,san bernardino
92561,california,0,33.632049,-116.55878,riverside
83860,idaho,150,48.205853,-116.5571,bonner
91931,california,0,32.852086,-116.55559,san diego
83612,idaho,0,44.829994,-116.55344,adams
83864,idaho,105,48.362033,-116.55101,boundary
83823,idaho,0,46.79844,-116.54841,clearwater
83825,idaho,0,48.36875,-116.545493,bonner
92262,california,18757,33.842984,-116.54344,riverside
92066,california,0,33.209313,-116.54244,san diego
83537,idaho,0,46.635799,-116.54146,clearwater
83687,idaho,0,43.590212,-116.53781,ada
83852,idaho,0,48.30476,-116.53305,bonner
92036,california,0,33.02757,-116.53109,san diego
83548,idaho,0,46.332945,-116.52939,lewis
92264,california,67073,33.798669,-116.51887,riverside
89821,nevada,0,40.450972,-116.51585,eureka
83840,idaho,0,48.314378,-116.515276,bonner
83617,idaho,250,43.888285,-116.5143,gem
92240,california,2700,33.952303,-116.50804,riverside
83669,idaho,0,43.697658,-116.49155,canyon
91962,california,0,32.773317,-116.49139,san diego
83643,idaho,0,44.605095,-116.48879,adams
83523,idaho,0,46.223309,-116.48168,lewis
83541,idaho,0,46.52808,-116.46896,clearwater
83650,idaho,0,43.135267,-116.46584,owyhee
83810,idaho,0,47.532742,-116.46535,shoshone
91906,california,0,32.664307,-116.46513,san diego
92234,california,3398,33.807761,-116.46473,riverside
89020,nevada,0,36.52513,-116.46173,nye
92285,california,0,34.31039,-116.45012,san bernardino
83632,idaho,0,44.554347,-116.4388,adams
83545,idaho,0,46.460115,-116.43823,nez perce
83646,idaho,510,43.65,-116.43,ada
91948,california,0,32.875267,-116.42826,san diego
92270,california,35171,33.762944,-116.42249,riverside
83866,idaho,0,47.161756,-116.42113,benewah
83847,idaho,0,48.575219,-116.41475,boundary
92284,california,450,34.161795,-116.41246,san bernardino
83805,idaho,0,48.770783,-116.41051,boundary
83526,idaho,0,46.154136,-116.40471,idaho
83806,idaho,0,46.868617,-116.39726,latah
83642,idaho,500,43.609434,-116.39642,ada
83634,idaho,500,43.463644,-116.39311,ada
83830,idaho,0,47.10625,-116.38764,shoshone
92241,california,0,33.904371,-116.38634,riverside
83522,idaho,0,46.041157,-116.38568,idaho
92260,california,20215,33.715672,-116.38496,riverside
92276,california,0,33.821318,-116.38023,riverside
83549,idaho,0,45.405792,-116.36431,idaho
83616,idaho,3500,43.705551,-116.36346,ada
83547,idaho,0,45.291282,-116.35695,idaho
83654,idaho,0,45.077791,-116.34335,adams
92210,california,12850,33.70129,-116.34148,riverside
83713,idaho,500,43.638314,-116.33059,ada
92211,california,4390,33.759409,-116.32317,riverside
83520,idaho,0,46.505902,-116.3187,clearwater
91905,california,0,32.672239,-116.31497,san diego
83670,idaho,0,44.017756,-116.31264,gem
83542,idaho,0,45.548413,-116.301,idaho
83657,idaho,0,44.279564,-116.29949,valley
92253,california,6156,33.675373,-116.29649,riverside
83709,idaho,0,43.572671,-116.29527,ada
92252,california,40,34.175926,-116.29137,san bernardino
83704,idaho,797,43.63123,-116.28716,ada
83836,idaho,0,48.229101,-116.27423,bonner
92384,california,0,35.947562,-116.27037,inyo
83554,idaho,0,45.717554,-116.26936,idaho
83812,idaho,0,46.999999,-116.26693,shoshone
92004,california,300,33.184028,-116.26597,san diego
83714,idaho,0,43.641774,-116.26507,ada
83703,idaho,411,43.668396,-116.25707,ada
83533,idaho,0,46.106803,-116.25403,idaho
83543,idaho,0,46.256652,-116.24922,lewis
92203,california,1232,33.75307,-116.24688,riverside
83850,idaho,0,47.512203,-116.24128,shoshone
92201,california,0,33.715271,-116.235,riverside
92389,california,0,35.848556,-116.22627,inyo
83705,idaho,5,43.583139,-116.2252,ada
92278,california,0,34.360235,-116.20964,san bernardino
83839,idaho,0,47.566703,-116.20774,shoshone
83702,idaho,152516,43.627734,-116.20756,boise
83544,idaho,0,46.485334,-116.20071,lewis
83706,idaho,42632,43.593523,-116.19903,ada
92338,california,0,34.720285,-116.1982,san bernardino
83629,idaho,0,43.933688,-116.1889,gem
83826,idaho,0,48.974293,-116.1865,boundary
83868,idaho,0,47.542989,-116.18156,shoshone
83827,idaho,0,46.779767,-116.17964,clearwater
89832,idaho,0,41.951703,-116.17725,owyhee
89832,nevada,0,41.951703,-116.17725,elko
92236,california,770,33.679872,-116.17656,riverside
91934,california,0,32.624424,-116.17025,san diego
83712,idaho,25,43.595763,-116.16367,ada
83811,idaho,0,48.119781,-116.15905,bonner
83602,idaho,0,44.066434,-116.13976,boise
83845,idaho,0,48.720842,-116.13626,boundary
83530,idaho,0,45.923869,-116.13146,idaho
89834,nevada,0,41.328852,-116.12251,elko
83808,idaho,0,47.269078,-116.12134,shoshone
83837,idaho,0,47.542783,-116.11848,shoshone
89822,nevada,0,40.715963,-116.11426,elko
83624,idaho,0,43.004691,-116.07225,owyhee
92274,california,0,33.466287,-116.0688,riverside
92309,california,0,35.27295,-116.06504,san bernardino
83615,idaho,0,44.699961,-116.05992,valley
89831,nevada,0,41.796309,-116.05489,elko
83638,idaho,1010,44.854428,-116.04991,idaho
89060,california,0,36.264185,-116.038857,inyo
89060,nevada,0,36.264185,-116.038857,nye
83536,idaho,0,46.224145,-116.03726,idaho
92277,california,0,34.165696,-116.03343,riverside
89316,nevada,0,39.717627,-116.02944,white pine
83716,idaho,0,43.601772,-116.02721,ada
83849,idaho,0,47.517239,-116.01495,shoshone
89048,nevada,0,36.218341,-116.00994,nye
92254,california,0,33.543836,-115.99404,riverside
83666,idaho,0,43.948003,-115.98055,boise
83552,idaho,0,46.093893,-115.9769,idaho
83611,idaho,0,44.476882,-115.9729,valley
59844,montana,0,48.03036,-115.96844,sanders
92322,california,0,34.839964,-115.967051,san bernardino
92378,california,0,34.839964,-115.967051,san bernardino
92385,california,0,34.839964,-115.967051,san bernardino
92391,california,0,34.839964,-115.967051,san bernardino
93558,california,0,34.839964,-115.967051,san bernardino
93592,california,0,34.839964,-115.967051,inyo
91708,california,5450,34.839964,-115.967051,san bernardino
92259,california,0,32.722049,-115.95998,imperial
92275,california,0,33.289347,-115.9565,imperial
83867,idaho,0,47.495306,-115.9555,shoshone
89061,california,0,36.119299,-115.938992,inyo
89061,nevada,0,36.119299,-115.938992,nye
83622,idaho,0,44.103121,-115.9354,boise
83553,idaho,0,46.368447,-115.90101,clearwater
83873,idaho,0,47.533448,-115.88759,shoshone
83604,idaho,0,42.87616,-115.88714,owyhee
83631,idaho,0,43.85128,-115.87903,boise
59935,montana,0,48.671585,-115.862,lincoln
83648,idaho,0,43.06997,-115.85201,elmore
83874,idaho,0,47.626188,-115.83204,shoshone
83546,idaho,0,46.525642,-115.82276,clearwater
59853,montana,0,48.017227,-115.81962,sanders
83802,idaho,0,47.173432,-115.80199,shoshone
83846,idaho,0,47.466971,-115.78377,shoshone
89801,nevada,1200,40.883028,-115.75016,elko
83539,idaho,0,46.122654,-115.72485,idaho
89314,nevada,0,38.944921,-115.70749,nye
83671,idaho,0,45.273532,-115.69194,idaho
92273,california,0,32.792631,-115.69162,imperial
89081,nevada,2366,36.573377,-115.674671,clark
89018,nevada,0,36.573712,-115.67024,clark
92304,california,0,34.548138,-115.65796,san bernardino
89815,nevada,1000,40.644201,-115.64745,elko
83647,idaho,0,43.208029,-115.62345,elmore
92281,california,0,33.037061,-115.6194,imperial
92257,california,0,33.330929,-115.61583,imperial
59874,montana,60,47.844268,-115.60569,sanders
92251,california,0,32.853471,-115.58942,imperial
89019,california,250,35.801952,-115.57819,san bernardino
89019,nevada,250,35.801952,-115.57819,clark
92243,california,1450,32.783359,-115.57746,imperial
83677,idaho,0,45.01781,-115.55397,valley
92249,california,0,32.726931,-115.51245,imperial
92233,california,0,33.131764,-115.51208,imperial
92227,california,25,32.98975,-115.50475,imperial
83627,idaho,0,42.939818,-115.49697,owyhee
92364,california,0,35.46019,-115.49467,san bernardino
59842,montana,0,47.365882,-115.49151,mineral
83637,idaho,0,44.08857,-115.48797,boise
92231,california,1200,32.683491,-115.48277,imperial
59867,montana,0,47.417172,-115.45113,mineral
89828,nevada,0,40.79727,-115.44828,elko
89826,nevada,16,41.905845,-115.43542,elko
89004,nevada,25,36.046247,-115.40483,clark
89823,nevada,0,41.252236,-115.40266,elko
92239,california,0,33.830029,-115.40124,riverside
89161,nevada,0,35.99,-115.4,clark
89124,nevada,0,36.101538,-115.39948,clark
92250,california,0,32.800259,-115.35369,imperial
89166,nevada,0,36.32,-115.35,clark
59830,montana,0,47.388827,-115.347934,mineral
89833,nevada,0,40.453542,-115.33257,elko
89178,nevada,1500,35.9,-115.33,clark
59923,montana,0,48.309374,-115.3286,lincoln
83623,idaho,0,42.965519,-115.32724,elmore
89144,nevada,15775,36.181142,-115.32557,clark
89135,nevada,58000,36.131341,-115.32331,clark
89001,nevada,0,37.381946,-115.31502,nye
89134,nevada,28883,36.204548,-115.31207,clark
89017,nevada,0,37.592182,-115.28676,lincoln
89149,nevada,850,36.266266,-115.28656,clark
89148,nevada,6400,36.049095,-115.28485,clark
89129,nevada,10200,36.231139,-115.28461,clark
89117,nevada,25782,36.140974,-115.28205,clark
59930,montana,0,48.875701,-115.27461,lincoln
89147,nevada,3250,36.113059,-115.27343,clark
89145,nevada,28650,36.167731,-115.26791,clark
89128,nevada,7500,36.193501,-115.265,clark
89113,nevada,10700,36.067495,-115.26039,clark
89143,nevada,0,36.326315,-115.25788,clark
83525,idaho,0,45.920694,-115.25273,idaho
89179,nevada,0,35.99,-115.25,clark
89131,nevada,111360,36.294596,-115.24685,clark
92332,california,0,35.00224,-115.23936,san bernardino
59873,montana,0,47.710209,-115.23463,sanders
89191,nevada,0,36.370315,-115.23128,clark
89130,nevada,367,36.257531,-115.22728,clark
89146,nevada,17534,36.141119,-115.22493,clark
89108,nevada,0,36.205718,-115.22363,clark
89054,nevada,0,35.93,-115.22,clark
89103,nevada,7050,36.113211,-115.21849,clark
89107,nevada,86600,36.171219,-115.21682,clark
89118,nevada,2476,36.084361,-115.2103,clark
89139,nevada,57350,36.031873,-115.20342,clark
89085,nevada,0,36.31,-115.2,clark
89141,nevada,77700,35.998778,-115.19588,clark
89102,nevada,289669,36.145303,-115.18358,clark
89032,nevada,1822,36.224218,-115.1763,clark
83633,idaho,0,42.969692,-115.17427,elmore
89106,nevada,4650,36.184219,-115.16292,clark
89031,nevada,937,36.256479,-115.16139,clark
89183,nevada,2000,35.99,-115.15,clark
89084,nevada,1378,36.281388,-115.148644,clark
89123,nevada,44425,36.026532,-115.14848,clark
89109,nevada,119484,36.126038,-115.14796,clark
89119,nevada,23275,36.088922,-115.13905,clark
59866,montana,0,47.3245,-115.13788,mineral
89086,nevada,0,36.28094,-115.132695,clark
83601,idaho,0,43.801588,-115.13085,elmore
89169,nevada,59425,36.12,-115.13,clark
89101,nevada,29482,36.17022,-115.12785,clark
89030,nevada,556,36.206419,-115.12318,clark
89104,nevada,2000,36.151108,-115.10857,clark
89052,nevada,35940,35.979863,-115.09895,clark
89121,nevada,2800,36.121972,-115.0903,clark
89120,nevada,10400,36.087623,-115.08872,clark
89074,nevada,12198,36.038181,-115.086999,clark
89014,nevada,14550,36.045811,-115.0778,clark
89115,nevada,0,36.233655,-115.06881,clark
89110,nevada,2030,36.172744,-115.05795,clark
89012,nevada,21250,36.017578,-115.05438,clark
89142,nevada,585,36.148417,-115.04767,clark
89122,nevada,0,36.10524,-115.04592,clark
83337,idaho,0,43.312973,-115.04088,elmore
89044,nevada,1325,35.88,-115.04,clark
89156,nevada,0,36.201612,-115.03358,clark
89317,nevada,0,38.835421,-115.02628,white pine
83302,idaho,0,42.096094,-115.02366,twin falls
59917,montana,0,48.840305,-114.99727,lincoln
89026,nevada,0,35.927901,-114.972061,clark
89138,nevada,3750,35.927901,-114.972061,clark
83322,idaho,0,43.377947,-114.96964,camas
89015,nevada,700,36.030927,-114.96787,clark
89002,nevada,660,36,-114.96,clark
83314,idaho,0,42.937947,-114.95287,gooding
83278,idaho,2700,44.248203,-114.93551,custer
89011,nevada,0,36.121607,-114.92514,clark
83332,idaho,0,42.811892,-114.9251,twin falls
89301,nevada,0,39.282855,-114.9208,white pine
89046,nevada,0,35.525338,-114.91149,clark
83321,idaho,0,42.371508,-114.90993,twin falls
59934,montana,0,48.611903,-114.90532,lincoln
89319,nevada,0,39.342631,-114.885945,white pine
89039,nevada,0,35.28299,-114.87299,clark
89835,nevada,0,41.208288,-114.86098,elko
59872,montana,0,47.113918,-114.84507,mineral
59918,montana,0,48.75853,-114.84363,lincoln
89005,nevada,2150,35.968615,-114.83354,clark
83316,idaho,0,42.596953,-114.81886,twin falls
59859,montana,0,47.452071,-114.8171,sanders
59925,montana,0,48.080862,-114.80804,flathead
59856,montana,0,47.387824,-114.799,sanders
85336,arizona,0,32.532458,-114.78056,yuma
85349,arizona,0,32.494054,-114.77866,yuma
89318,nevada,0,39.4163,-114.77624,white pine
83327,idaho,0,43.365909,-114.77559,camas
59933,montana,0,48.68464,-114.74914,lincoln
92266,california,0,33.387467,-114.71352,imperial
85350,arizona,250,32.58193,-114.71199,yuma
83355,idaho,500,42.76079,-114.71025,gooding
59927,montana,0,48.595224,-114.70843,flathead
83330,idaho,200,42.944346,-114.70605,gooding
85328,arizona,0,33.326956,-114.68562,la paz
59848,montana,0,47.689156,-114.67899,sanders
89025,nevada,0,36.674946,-114.66488,clark
85364,arizona,8850,32.704499,-114.64644,yuma
59845,montana,0,47.740524,-114.63534,flathead
89029,nevada,1000,35.138674,-114.62875,clark
92363,california,250,34.808718,-114.62664,san bernardino
92283,california,0,32.786759,-114.62591,imperial
92280,california,0,34.143497,-114.62411,san bernardino
83328,idaho,0,42.565542,-114.61919,twin falls
92225,california,0,33.628333,-114.61905,imperial
83227,idaho,0,44.20719,-114.5981,custer
86442,arizona,0,35.097719,-114.59734,mohave
86426,arizona,0,35.013495,-114.58524,mohave
86440,arizona,0,34.888406,-114.57354,mohave
92222,california,0,32.782242,-114.561905,imperial
86429,arizona,0,35.172854,-114.54696,mohave
85365,arizona,250,32.700018,-114.52671,yuma
83340,idaho,1250,43.750744,-114.5198,blaine
59920,montana,0,48.034766,-114.49865,flathead
59820,montana,0,46.971146,-114.49692,mineral
85334,arizona,0,33.631915,-114.49095,la paz
83301,idaho,0,42.530288,-114.47509,jerome
89021,nevada,0,36.616546,-114.47184,clark
86436,arizona,0,34.782526,-114.4663,mohave
83338,idaho,0,42.710124,-114.46394,lincoln
89040,nevada,0,36.540495,-114.45478,clark
89008,nevada,0,37.488849,-114.45374,lincoln
59846,montana,0,47.107612,-114.44619,missoula
89825,nevada,0,41.890872,-114.44545,elko
59937,montana,1340,48.409454,-114.43069,flathead
59928,montana,0,48.863964,-114.42793,flathead
83352,idaho,0,43.036666,-114.40997,lincoln
85367,arizona,515,32.654701,-114.40884,yuma
89043,nevada,0,38.122239,-114.40318,lincoln
59915,montana,0,47.829886,-114.39536,lake
85371,arizona,0,34.031791,-114.390171,la paz
86433,arizona,0,35.030577,-114.38928,mohave
89042,nevada,0,37.785734,-114.38399,lincoln
83341,idaho,0,42.509557,-114.37441,twin falls
59929,montana,0,47.923911,-114.37322,lake
59831,montana,0,47.291275,-114.37296,sanders
92242,california,0,34.137179,-114.35823,san bernardino
59847,idaho,0,46.752798,-114.35326,idaho
59847,montana,0,46.752798,-114.35326,missoula
86403,arizona,20,34.483582,-114.33694,mohave
83354,idaho,0,43.681156,-114.33214,blaine
86404,arizona,0,34.546899,-114.32546,mohave
59901,montana,1525,48.201414,-114.32202,flathead
83469,idaho,0,45.234391,-114.31565,lemhi
83333,idaho,0,43.527659,-114.31153,blaine
59910,montana,0,47.802143,-114.30638,lake
85344,arizona,0,34.100704,-114.30462,la paz
86441,arizona,0,35.607935,-114.30203,mohave
83334,idaho,0,42.482046,-114.299,twin falls
86406,arizona,500,34.469945,-114.27861,mohave
59914,montana,0,47.868708,-114.2778,lake
83313,idaho,0,43.39918,-114.25865,blaine
83325,idaho,0,42.59465,-114.25578,jerome
59834,montana,0,47.049623,-114.25074,missoula
83324,idaho,0,42.883302,-114.2441,lincoln
59922,montana,0,48.005656,-114.24184,flathead
86413,arizona,0,35.190896,-114.24036,mohave
85346,arizona,0,33.654343,-114.23325,la paz
59912,montana,0,48.438331,-114.23052,flathead
59932,montana,100,48.073924,-114.22384,flathead
59841,montana,0,46.336533,-114.22296,ravalli
86431,arizona,0,35.413284,-114.21626,mohave
89830,nevada,0,41.247573,-114.21077,elko
59829,montana,0,45.836508,-114.20624,ravalli
59931,montana,0,47.911242,-114.19568,lake
